Date,Ticker,Open,High,Low,Close,Volume
2021-01-04,COMB,58.3107556457269,60.1824580596398,58.3107556457269,59.9664878845214,1390394
2021-01-04,DIAL,8.66964870636382,8.66964870636382,8.60029125213623,8.60029125213623,830856
2021-01-04,HNB,98.8625958326154,101.20716673472,98.8625958326154,100.660095214843,898750
2021-01-04,JKH,148.055355640947,147.074856596967,146.584607074977,146.682662963867,823543
2021-01-04,LIOC,18.412759787913,18.8219322276444,18.2490901876728,18.3309249877929,358990
2021-01-04,NDB,63.4152350255499,63.8191502236,63.0920972370413,63.6575813293457,450265
2021-01-05,COMB,60.1104723858007,60.3984285339676,59.7505302877329,59.8945083618164,724869
2021-01-05,DIAL,8.66964817047119,8.73900562041162,8.60029072053075,8.66964817047119,1211835
2021-01-05,HNB,101.207172842687,102.379455119237,100.660101289794,101.129020690917,368396
2021-01-05,JKH,146.976834225468,147.074890136718,147.074890136718,147.074890136718,1193733
2021-01-05,LIOC,18.4127590504098,19.3947734907792,18.3309242535675,19.2311038970947,724244
2021-01-05,NDB,63.819139618812,64.6269769182601,63.819139618812,64.0614929199218,220628
2021-01-06,COMB,59.7505264282226,59.894504493006,59.030642278587,59.7505264282226,1152931
2021-01-06,DIAL,8.73900522180586,8.80836200714111,8.66964777502897,8.80836200714111,418842
2021-01-06,HNB,101.441640318672,100.816423036588,100.034894943479,101.20718383789,206804
2021-01-06,JKH,147.074881028813,147.172936933991,146.878784179687,146.878784179687,452832
2021-01-06,LIOC,19.2311016605634,19.9676116247516,18.9037640721318,19.4766044616699,1586550
2021-01-06,NDB,63.8191446066138,64.5461975291816,63.576798324148,63.8999290466308,79567
2021-01-07,COMB,59.6785392189604,59.7505251626868,59.7505251626868,59.5345611572265,581893
2021-01-07,DIAL,8.80836187308585,8.80836187308585,8.66964764308482,8.73900508880615,393239
2021-01-07,HNB,101.597944639192,101.597944639192,100.034894943479,101.20718383789,399787
2021-01-07,JKH,146.878747098345,145.604095458984,145.604095458984,145.604095458984,114988
2021-01-07,LIOC,19.7221114944136,19.7221114944136,18.7400970352657,18.90376663208,167398
2021-01-07,NDB,64.5462029987009,64.5462029987009,62.2034751524453,63.2536659240722,200127
2021-01-08,COMB,59.5345637156688,59.6065496624887,58.958651443984,59.3185997009277,1004858
2021-01-08,DIAL,8.73900508880615,9.01643354880821,8.73900508880615,8.73900508880615,1264702
2021-01-08,HNB,101.207182304169,101.59794309955,100.425654222904,100.816421508789,268699
2021-01-08,JKH,145.849250819059,147.074874775521,145.359001236473,146.094375610351,358315
2021-01-08,LIOC,18.9037640832308,20.0494464238484,18.9037640832308,19.6402740478515,691364
2021-01-08,NDB,63.0113125834847,63.819150014524,62.6881818336204,63.2536659240722,115453
2021-01-11,COMB,59.3186008566347,59.4625727530795,59.0306447151821,59.2466087341308,1239465
2021-01-11,DIAL,8.80836200714111,8.87771945391799,8.73900522180586,8.80836200714111,204795
2021-01-11,HNB,101.207171921991,100.816411166696,100.034883165603,100.425643920898,214514
2021-01-11,JKH,146.094383523229,151.977378832889,146.094383523229,151.73225402832,334081
2021-01-11,LIOC,19.6402740478515,19.8039436225978,19.3129364592277,19.6402740478515,768074
2021-01-11,NDB,63.0113070031087,64.4654128426846,63.0113070031087,63.4960136413574,206291
2021-01-12,COMB,59.1026255904811,59.4625676492615,58.3107555308768,59.0306396484375,978062
2021-01-12,DIAL,8.87771945391799,8.87771945391799,8.73900522180586,8.80836200714111,718328
2021-01-12,HNB,100.816409580594,100.816409580594,99.6441208426494,100.034881591796,245876
2021-01-12,JKH,151.977370759577,150.016372427195,147.074874928623,147.565124511718,417491
2021-01-12,LIOC,19.6402740478515,19.6402740478515,19.4766044731053,19.6402740478515,444567
2021-01-12,NDB,63.0920906066894,63.8191435168421,63.8191435168421,63.0920906066894,185594
2021-01-13,COMB,58.8866615900691,59.3905817072178,58.6706975896571,59.0306396484375,616911
2021-01-13,DIAL,8.80836200714111,9.08579113280702,8.73900522180586,8.80836200714111,1225842
2021-01-13,HNB,100.034889734971,100.230273370701,98.6672302468754,99.057991027832,324282
2021-01-13,JKH,147.320029889333,151.487152199015,147.320029889333,150.506652832031,317749
2021-01-13,LIOC,19.6402740478515,19.8857768491022,19.5584392604784,19.6402740478515,677779
2021-01-13,NDB,63.2536639102643,63.4152327988454,62.7689642821063,63.0113105773925,406684
2021-01-15,COMB,59.0306400577099,61.2622845421891,58.9586479408861,60.6863784790039,1330740
2021-01-15,DIAL,8.80836255671846,9.01643424858963,8.80836255671846,8.94707679748535,675120
2021-01-15,HNB,99.2533727722257,101.597944057111,98.2764740198189,100.230278015136,720579
2021-01-15,JKH,150.751747727394,156.87986755371,150.751747727394,156.87986755371,1405678
2021-01-15,LIOC,19.6402746286399,21.6861365691232,19.3947718201294,21.1132946014404,1640482
2021-01-15,NDB,63.0113056474969,66.2426550159627,63.0113056474969,65.5156021118164,378640
2021-01-18,COMB,61.1902993270001,63.3499517203267,63.3499517203267,63.8538780212402,2416109
2021-01-18,DIAL,8.94707610308689,8.94707610308689,8.73900508880615,8.73900508880615,7282287
2021-01-18,HNB,101.597931176698,103.942495673839,103.942495673839,103.551734924316,1560242
2021-01-18,JKH,158.840904342296,162.272652275617,157.860404932776,158.105529785156,910125
2021-01-18,LIOC,21.7679755471591,24.4685132038435,20.2949537300748,22.9136581420898,2959303
2021-01-18,NDB,68.5853834240615,68.5045989851259,67.0504931594541,69.2316589355468,759852
2021-01-19,COMB,64.0698419212808,69.8289273093265,64.7897260512162,69.2530212402343,5352011
2021-01-19,DIAL,8.87771945391799,8.73900522180586,8.73900522180586,8.80836200714111,12600237
2021-01-19,HNB,105.505544901956,110.585447926734,100.816415630784,108.631637573242,4441286
2021-01-19,JKH,158.840873634945,158.840873634945,154.428627145085,157.125,3362367
2021-01-19,LIOC,24.1411711660101,25.6141911551818,22.5044815954331,23.1591567993164,5940454
2021-01-19,NDB,69.4740116984226,72.7053614070742,67.8583368440969,72.1398773193359,1118649
2021-01-20,COMB,69.8289248118299,71.9165911836878,66.2294981166085,69.6129608154296,2188335
2021-01-20,DIAL,8.80836242905136,8.94707666780775,8.739005640394,8.87771987915039,3290217
2021-01-20,HNB,110.19468338801,114.102304191603,107.068597129941,109.022407531738,4231914
2021-01-20,JKH,156.879851711783,154.918853565386,151.48710680919,153.938354492187,6781032
2021-01-20,LIOC,22.9136539904319,23.6501639850935,22.0953092050593,23.2409915924072,700905
2021-01-20,NDB,73.5131850342793,76.7445341363393,71.0896732077344,75.6943435668945,1132525
2021-01-21,COMB,69.109038809659,69.109038809659,66.589438339917,67.4533004760742,1372069
2021-01-21,DIAL,8.87772000782274,8.94707679748535,8.80836255671846,8.94707679748535,1789848
2021-01-21,HNB,109.413160040458,110.585448858634,107.068595385115,108.045494079589,967021
2021-01-21,JKH,153.938399797604,156.879897882908,156.879897882908,158.840896606445,3749530
2021-01-21,LIOC,22.9136530617344,23.2409906504425,21.7679707208214,22.1771430969238,940104
2021-01-21,NDB,76.7445393896758,79.1680513821156,74.7249495814351,76.9868927001953,899710
2021-01-22,COMB,68.0292052334436,71.7726159856564,68.9650594650669,71.4126739501953,2162789
2021-01-22,DIAL,8.94707623925325,8.94707623925325,8.80836200714111,8.80836200714111,686613
2021-01-22,HNB,109.413169277253,111.366979812153,109.413169277253,110.390068054199,1592774
2021-01-22,JKH,161.782356704326,173.548346282822,164.72385409895,164.968978881835,2873244
2021-01-22,LIOC,22.5044819298403,22.6681515136776,22.5044819298403,22.9954891204834,1382577
2021-01-22,NDB,77.1484648064814,79.9758920640077,77.1484648064814,79.4104080200195,623915
2021-01-25,COMB,71.8446016022552,74.1482380280574,71.9885796506529,72.5284957885742,2255589
2021-01-25,DIAL,8.80836203624382,9.01643371582031,8.80836203624382,9.01643371582031,707091
2021-01-25,HNB,111.757717107715,119.377567946471,113.320773086157,118.596046447753,1786308
2021-01-25,JKH,167.665381953798,176.48987574084,165.704383334455,177.715499877929,6258287
2021-01-25,LIOC,22.9954891181222,23.2409919329841,22.3408123437091,22.8318195343017,1078441
2021-01-25,NDB,79.1680569957343,83.6111591114647,79.1680569957343,82.6013641357421,741612
2021-01-26,COMB,74.148242451902,71.9885839456476,71.9885839456476,72.3485260009765,2906317
2021-01-26,DIAL,9.01643424858963,9.01643424858963,8.87772000782274,8.94707679748535,1075831
2021-01-26,HNB,119.377578216522,121.917520060615,121.917520060615,120.35447692871,2345250
2021-01-26,JKH,177.715500253326,171.587379554936,166.684882996223,169.381256103515,2687848
2021-01-26,LIOC,22.913655401404,22.913655401404,21.4406353213756,21.8498077392578,426277
2021-01-26,NDB,83.6111591114647,84.8229187124,81.5915691600196,82.6013641357421,441107
2021-01-27,COMB,72.8884407543485,73.0684086913744,71.2686984497115,71.8446044921875,1440309
2021-01-27,DIAL,8.94707679748535,9.01643424858963,8.87772000782274,8.94707679748535,1070195
2021-01-27,HNB,121.9175170273,121.9175170273,115.079200250105,116.056098937988,723554
2021-01-27,JKH,171.58736402971,171.58736402971,166.439743108819,167.910491943359,7414773
2021-01-27,LIOC,22.25898015714,22.25898015714,20.7041237204924,21.8498077392578,817832
2021-01-27,NDB,82.3994007350961,80.7837260728867,79.895104304913,80.2990264892578,376717
2021-01-29,COMB,74.5081857607318,71.2687010339907,71.2687010339907,71.7726211547851,3051160
2021-01-29,DIAL,8.87771945391799,8.94707623925325,8.80836200714111,8.80836200714111,344552
2021-01-29,HNB,121.136008243075,128.951237512533,120.35448661423,121.72215270996,2976239
2021-01-29,JKH,170.606904355351,171.587403805669,162.272659027647,163.743408203125,1686608
2021-01-29,LIOC,22.4226485725261,23.3228282194871,20.8677936700674,21.2769660949707,551915
2021-01-29,NDB,80.7837316290683,85.4287983617973,77.5523820824022,78.6833572387695,365303
2021-02-01,COMB,71.9885910899412,71.9885910899412,69.0370560644784,69.3250122070312,1181129
2021-02-01,DIAL,8.73900508880615,8.80836187308585,8.66964764308482,8.73900508880615,5891576
2021-02-01,HNB,121.91751419763,124.848223174265,116.446863499048,117.814529418945,1102384
2021-02-01,JKH,165.214111328125,168.400733653444,160.801865031528,165.214111328125,1097796
2021-02-01,LIOC,21.2769632218994,21.2769632218994,19.6402737432918,20.1312808990478,432030
2021-02-01,NDB,80.7837250780837,80.7837250780837,71.8975145453602,77.552375793457,1355546
2021-02-02,COMB,68.9650681150807,69.0370540614896,61.9101860471917,64.7177429199218,1470722
2021-02-02,DIAL,8.73900505504548,8.73900505504548,8.53093338012695,8.53093338012695,3383446
2021-02-02,HNB,117.423764692446,117.423764692446,105.700928533507,108.631637573242,676660
2021-02-02,JKH,165.214118332962,165.214118332962,150.99687966336,152.712753295898,2452685
2021-02-02,LIOC,20.1312835485434,20.4586211751723,18.0854214310261,19.067434310913,221153
2021-02-02,NDB,77.5523802040267,77.5523802040267,72.3822182395518,72.7861404418945,1602966
2021-02-03,COMB,64.0698365161877,67.6692630364893,64.0698365161877,66.9493789672851,680167
2021-02-03,DIAL,8.53093393203198,8.73900562041162,8.53093393203198,8.66964817047119,745880
2021-02-03,HNB,108.631640460636,114.883825969388,107.0685973287,112.930015563964,699183
2021-02-03,JKH,152.957900713074,163.498268871187,152.957900713074,155.89939880371,1580838
2021-02-03,LIOC,19.0674317880882,20.3767836822317,19.0674317880882,19.9676113128662,344750
2021-02-03,NDB,72.70535148064,75.8559163126713,72.70535148064,74.8057327270507,471778
2021-02-05,COMB,67.6692694697634,68.3891597816877,66.2295011944771,66.7334213256836,285000
2021-02-05,DIAL,8.66964817047119,8.73900562041162,8.66964817047119,8.66964817047119,133037
2021-02-05,HNB,112.930016266956,116.642246973665,112.148494696123,115.860725402832,630307
2021-02-05,JKH,155.899375731242,157.860374168113,151.9773788575,152.222503662109,2126410
2021-02-05,LIOC,20.4586204217404,20.4586204217404,19.9676132194449,20.0494480133056,160054
2021-02-05,NDB,75.0480882155672,75.128872660937,72.3822226311181,72.7053604125976,331204
